ID,Counter_Name,Bikes_Recorded,Year,hour,Date_Full
100003096,97 Avenue Denfert Rochereau SO-NE,25,2018,6,01/10/2018
100006300,135 Avenue Daumesnil SE-NO,19,2018,5,01/03/2018
100044493,67 boulevard Voltaire SE-NO,46,2018,10,01/07/2018
100042374,Voie Georges Pompidou SO-NE,11,2018,16,01/03/2018
100006300,135 Avenue Daumesnil SE-NO,0,2018,23,01/10/2018
100047545,Face 104 Rue d'Aubervilliers S-N,9,2018,17,01/12/2018
100036718,39 Quai François Mauriac NO-SE,72,2018,6,01/04/2018
100003098,106 Avenue Denfert Rochereau NE-SO,6,2018,0,01/06/2018
100036718,39 Quai François Mauriac NO-SE,64,2018,15,01/05/2018
100003099,100 Rue La Fayette O-E,4,2018,2,01/09/2018
100007049,28 Boulevard Diderot O-E,13,2018,18,01/12/2018
100006300,135 Avenue Daumesnil SE-NO,28,2018,18,01/12/2018
100042374,Voie Georges Pompidou NE-SO,120,2018,17,01/09/2018
100036718,39 Quai François Mauriac SE-NO,51,2018,16,01/08/2018
100003096,97 Avenue Denfert Rochereau SO-NE,0,2018,3,01/05/2018
100036718,39 Quai François Mauriac SE-NO,13,2018,8,01/02/2018
100007049,28 Boulevard Diderot O-E,62,2018,18,01/06/2018
100036718,39 Quai François Mauriac SE-NO,5,2018,3,01/06/2018
100047537,26 Boulevard de Ménilmontant SE-NO,24,2018,10,01/12/2018
100007049,28 Boulevard Diderot E-O,0,2018,23,01/11/2018
100036719,18 quai de l'hotel de ville SE-NO,50,2018,13,01/06/2018
100003096,97 Avenue Denfert Rochereau SO-NE,7,2018,1,01/07/2018
100042374,Voie Georges Pompidou SO-NE,72,2018,17,01/07/2018
100003099,100 Rue La Fayette O-E,19,2018,10,01/01/2018
100007049,28 Boulevard Diderot O-E,0,2018,20,01/09/2018
100007049,28 Boulevard Diderot E-O,2,2018,8,01/04/2018
100044506,72 boulevard Voltaire NO-SE,3,2018,1,01/11/2018
100047548,Face au 25 quai de l'Oise NE-SO,9,2018,20,01/12/2018
100044494,10  avenue de la Grande Armée SE-NO,22,2018,17,01/08/2018
100003096,97 Avenue Denfert Rochereau SO-NE,3,2018,0,01/04/2018
100007049,28 Boulevard Diderot E-O,3,2018,7,01/04/2018
100047536,102 Bd magenta SE-NO,127,2018,17,01/12/2018
100003098,106 Avenue Denfert Rochereau NE-SO,20,2018,22,01/01/2018
100003098,106 Avenue Denfert Rochereau NE-SO,27,2018,11,01/09/2018
100007049,28 Boulevard Diderot O-E,12,2018,23,01/06/2018
100042374,Voie Georges Pompidou SO-NE,37,2018,16,01/11/2018
100044494,10  avenue de la Grande Armée SE-NO,10,2018,4,01/09/2018
100036718,39 Quai François Mauriac NO-SE,23,2018,15,01/12/2018
100036718,39 Quai François Mauriac NO-SE,27,2018,14,01/11/2018
100036719,18 quai de l'hotel de ville SE-NO,0,2018,3,01/10/2018
100036718,39 Quai François Mauriac NO-SE,1,2018,1,01/10/2018
100003098,106 Avenue Denfert Rochereau NE-SO,1,2018,3,01/02/2018
100047545,Face 104 Rue d'Aubervilliers N-S,0,2018,3,01/12/2018
100047537,26 Boulevard de Ménilmontant SE-NO,2,2018,1,01/12/2018
100036718,39 Quai François Mauriac SE-NO,2,2018,1,01/10/2018
100047548,Face au 25 quai de l'Oise NE-SO,0,2018,1,01/12/2018
100044493,67 boulevard Voltaire SE-NO,16,2018,6,01/11/2018
100047551,Pont du Garigliano SE-NO SE-NO,9,2018,21,01/12/2018
100007049,28 Boulevard Diderot O-E,0,2018,9,01/09/2018
100007049,28 Boulevard Diderot E-O,0,2018,2,01/09/2018
100044495,7 Avenue de la Grande Armée NO-SE,0,2018,5,01/09/2018
100003096,97 Avenue Denfert Rochereau SO-NE,0,2018,1,01/06/2018
100044493,67 boulevard Voltaire SE-NO,113,2018,19,01/11/2018
100049408,10 Bd Auguste Blanqui NE-SO,13,2018,12,01/12/2018
100042374,Voie Georges Pompidou SO-NE,1,2018,23,01/03/2018
100044506,72 boulevard Voltaire NO-SE,3,2018,2,01/09/2018
100003097,105 Rue La Fayette E-O,6,2018,0,01/04/2018
100003097,105 Rue La Fayette E-O,54,2018,14,01/01/2018
100003096,97 Avenue Denfert Rochereau SO-NE,25,2018,12,01/11/2018
100044495,7 Avenue de la Grande Armée NO-SE,0,2018,1,01/08/2018
100036719,18 quai de l'hotel de ville NO-SE,7,2018,0,01/02/2018
100042374,Voie Georges Pompidou SO-NE,13,2018,4,01/07/2018
100042374,Voie Georges Pompidou SO-NE,41,2018,15,01/05/2018
100036718,39 Quai François Mauriac SE-NO,9,2018,19,01/03/2018
100003097,105 Rue La Fayette E-O,49,2018,14,01/06/2018
100049408,10 Bd Auguste Blanqui NE-SO,7,2018,18,01/12/2018
100041488,27 Boulevard Diderot E-O,17,2018,11,01/10/2018
100042374,Voie Georges Pompidou NE-SO,8,2018,22,01/03/2018
100041488,27 Boulevard Diderot E-O,17,2018,9,01/02/2018
100003096,97 Avenue Denfert Rochereau SO-NE,3,2018,4,01/01/2018
100047535,Pont du Garigliano NO-SE,3,2018,1,01/12/2018
100003096,97 Avenue Denfert Rochereau SO-NE,5,2018,0,01/09/2018
100047542,Face au 48 quai de la marne NE-SO,39,2018,14,01/12/2018
100003097,105 Rue La Fayette E-O,7,2018,22,01/08/2018
100036718,39 Quai François Mauriac SE-NO,116,2018,17,01/11/2018
100044495,7 Avenue de la Grande Armée NO-SE,13,2018,16,01/08/2018
100044506,72 boulevard Voltaire NO-SE,49,2018,9,01/12/2018
100007049,28 Boulevard Diderot E-O,3,2018,8,01/01/2018
100044506,72 boulevard Voltaire NO-SE,57,2018,18,01/12/2018
100003099,100 Rue La Fayette O-E,86,2018,17,01/01/2018
100041488,27 Boulevard Diderot E-O,3,2018,0,01/12/2018
100047548,Face au 25 quai de l'Oise NE-SO,6,2018,6,01/12/2018
100006300,135 Avenue Daumesnil SE-NO,116,2018,8,01/01/2018
100036719,18 quai de l'hotel de ville SE-NO,44,2018,12,01/12/2018
100036718,39 Quai François Mauriac SE-NO,37,2018,8,01/02/2018
100042374,Voie Georges Pompidou NE-SO,6,2018,4,01/07/2018
100006300,135 Avenue Daumesnil SE-NO,78,2018,14,01/06/2018
100007049,28 Boulevard Diderot E-O,0,2018,23,01/03/2018
100003096,97 Avenue Denfert Rochereau SO-NE,6,2018,4,01/07/2018
100036719,18 quai de l'hotel de ville SE-NO,27,2018,9,01/11/2018
100041488,27 Boulevard Diderot E-O,31,2018,16,01/07/2018
100007049,28 Boulevard Diderot O-E,0,2018,7,01/09/2018
100041488,27 Boulevard Diderot E-O,24,2018,15,01/03/2018
100047547,6 rue Julia Bartet NE-SO,1,2018,3,01/12/2018
100007049,28 Boulevard Diderot O-E,40,2018,11,01/12/2018
100036719,18 quai de l'hotel de ville SE-NO,59,2018,15,01/06/2018
100049408,10 Bd Auguste Blanqui NE-SO,7,2018,5,01/12/2018
100044494,10  avenue de la Grande Armée SE-NO,7,2018,4,01/09/2018
100047542,Face au 48 quai de la marne SO-NE,33,2018,20,01/12/2018
100047545,Face 104 Rue d'Aubervilliers S-N,0,2018,2,01/12/2018
100003099,100 Rue La Fayette O-E,3,2018,4,01/07/2018
100044506,72 boulevard Voltaire NO-SE,48,2018,22,01/07/2018
100041488,27 Boulevard Diderot E-O,1,2018,1,01/01/2018
100036718,39 Quai François Mauriac NO-SE,53,2018,6,01/08/2018
100047539,21 Boulevard Auguste Blanqui SO-NE,0,2018,10,01/12/2018
100047539,21 Boulevard Auguste Blanqui SO-NE,1,2018,6,01/12/2018
100047540,72 Bd Richard Lenoir  S-N,12,2018,0,01/12/2018
100036719,18 quai de l'hotel de ville SE-NO,59,2018,17,01/12/2018
100007049,28 Boulevard Diderot E-O,0,2018,6,01/10/2018
100044495,7 Avenue de la Grande Armée NO-SE,66,2018,16,01/09/2018
100044506,72 boulevard Voltaire NO-SE,32,2018,11,01/08/2018
100050132,243 Boulevard Saint Germain NO-SE,393,2018,14,01/12/2018
100047549,Pont National  NE-SO,140,2018,17,01/12/2018
100036718,39 Quai François Mauriac SE-NO,13,2018,21,01/02/2018
100036719,18 quai de l'hotel de ville NO-SE,30,2018,19,01/02/2018
100007049,28 Boulevard Diderot E-O,1,2018,9,01/12/2018
100042374,Voie Georges Pompidou NE-SO,5,2018,12,01/03/2018
100042374,Voie Georges Pompidou SO-NE,43,2018,5,01/10/2018
100007049,28 Boulevard Diderot E-O,7,2018,11,01/06/2018
100036719,18 quai de l'hotel de ville SE-NO,3,2018,0,01/08/2018
100042374,Voie Georges Pompidou SO-NE,30,2018,10,01/07/2018
100036718,39 Quai François Mauriac SE-NO,8,2018,8,01/03/2018
100007049,28 Boulevard Diderot E-O,0,2018,22,01/09/2018
100003097,105 Rue La Fayette E-O,63,2018,5,01/08/2018
100044493,67 boulevard Voltaire SE-NO,6,2018,1,01/11/2018
100041488,27 Boulevard Diderot E-O,12,2018,21,01/06/2018
100047542,Face au 48 quai de la marne SO-NE,192,2018,18,01/12/2018
100041488,27 Boulevard Diderot E-O,22,2018,9,01/01/2018
100036719,18 quai de l'hotel de ville SE-NO,27,2018,20,01/06/2018
100041488,27 Boulevard Diderot E-O,17,2018,10,01/08/2018
100036718,39 Quai François Mauriac NO-SE,28,2018,10,01/11/2018
100047533,89 boulevard de Magenta NO-SE,80,2018,20,01/12/2018
100044494,10  avenue de la Grande Armée SE-NO,7,2018,6,01/12/2018
100042374,Voie Georges Pompidou NE-SO,21,2018,8,01/10/2018
100006300,135 Avenue Daumesnil SE-NO,1,2018,0,01/09/2018
100042374,Voie Georges Pompidou SO-NE,41,2018,12,01/06/2018
100007049,28 Boulevard Diderot O-E,56,2018,7,01/06/2018
100047551,Pont du Garigliano SE-NO SE-NO,29,2018,10,01/12/2018
100036718,39 Quai François Mauriac SE-NO,2,2018,21,01/04/2018
100003098,106 Avenue Denfert Rochereau NE-SO,34,2018,23,01/10/2018
100036719,18 quai de l'hotel de ville SE-NO,5,2018,8,01/01/2018
100006300,135 Avenue Daumesnil SE-NO,34,2018,19,01/09/2018
100047538,Face au 16 Avenue de la  Porte des Ternes O-E,1,2018,23,01/12/2018
100006300,135 Avenue Daumesnil SE-NO,49,2018,5,01/05/2018
100044493,67 boulevard Voltaire SE-NO,118,2018,18,01/10/2018
100044494,10  avenue de la Grande Armée SE-NO,1,2018,3,01/07/2018
100036718,39 Quai François Mauriac SE-NO,7,2018,12,01/02/2018
100041488,27 Boulevard Diderot E-O,16,2018,19,01/05/2018
100044493,67 boulevard Voltaire SE-NO,4,2018,0,01/10/2018
100003096,97 Avenue Denfert Rochereau SO-NE,0,2018,1,01/10/2018
100044494,10  avenue de la Grande Armée SE-NO,59,2018,6,01/09/2018
100047548,Face au 25 quai de l'Oise NE-SO,57,2018,15,01/12/2018
100003099,100 Rue La Fayette O-E,20,2018,21,01/08/2018
100044494,10  avenue de la Grande Armée SE-NO,19,2018,10,01/09/2018
100047542,Face au 48 quai de la marne NE-SO,64,2018,15,01/12/2018
100036718,39 Quai François Mauriac NO-SE,14,2018,5,01/07/2018
